ID;loan_amnt;term;int_rate;installment;emp_length;home_ownership;annual_inc;purpose;title;STATE;delinq_2yrs;revol_bal;revol_util;total_pymnt;loan_status
4341;35000; 60 months;11.71%;773.44;7 years;MORTGAGE;88000;small_business;Restaurant Purchase;TX;0;574;0.014;5414.08;1
4342;12000; 36 months;11.71%;396.92;2 years;RENT;77000;debt_consolidation;Debt Consolidaiton;CA;0;8377;0.634;14288.76169;0
4344;20000; 36 months;12.69%;670.9;7 years;OWN;50000;credit_card;Credit Card Loan;VA;0;18367;0.661;22638.99071;0
4345;7000; 36 months;7.90%;219.04;9 years;RENT;43200;vacation;Vacation Loan;NY;0;2769;0.12;5222.04;1
4346;8000; 36 months;6.62%;245.63;2 years;RENT;39000;debt_consolidation;Debt Consolidation Loan;NY;0;6231;0.189;8642.5015;0
4347;8000; 36 months;8.90%;254.03;n/a;MORTGAGE;28776;home_improvement;Home Sweet Home;GA;1;3270;0.166;8571.460952;0
4348;5000; 36 months;9.91%;161.13;6 years;MORTGAGE;83000;car;Car Loan;GA;0;40483;0.867;5800.460782;0
4349;17500; 36 months;13.49%;593.79;1 year;RENT;85000;debt_consolidation;Credit Card Debt Consolidation;CA;0;23104;0.558;21376.12653;0
4351;6000; 36 months;13.49%;203.59;10+ years;MORTGAGE;79416;debt_consolidation;Helping son;MN;0;649;0.021;7038.071569;0
4352;8000; 36 months;17.58%;287.54;7 years;MORTGAGE;48661.8;other;personal loan;CA;0;6034;0.928;10351.2717;0
4353;7200; 36 months;12.69%;241.53;6 years;RENT;30000;debt_consolidation;My debt consolidation;CA;0;12963;0.686;241.53;1
4354;7500; 36 months;16.29%;264.76;9 years;RENT;120000;wedding;Wedding Loan;NJ;0;13842;0.865;8909.116752;0
4355;2500; 36 months;10.65%;81.44;2 years;RENT;24000;small_business;10-26-11;OK;0;2234;0.196;2789.491879;0
4356;6000; 36 months;12.69%;201.27;< 1 year;RENT;40000;debt_consolidation;paythebillsoff;WI;0;7316;0.724;6940.830491;0
4357;13200; 36 months;6.62%;405.29;1 year;RENT;60000;wedding;Wedding Expenses;CA;0;1531;0.071;14511.33907;0
4358;16800; 60 months;10.65%;362.35;< 1 year;RENT;52000;major_purchase;Major Purchase Loan;CA;0;971;0.038;21646.49997;0
4359;7500; 36 months;7.90%;234.68;5 years;RENT;50000;small_business;Small Business Loan;OR;0;0; -   ;6805.72;1
4360;6000; 36 months;8.90%;190.52;3 years;RENT;41000;credit_card;CC Refinance;TX;0;2983;0.466;6858.690042;0
4361;17950; 60 months;11.71%;396.67;n/a;OWN;35880;debt_consolidation;Consolidate / Update;PA;0;10376;0.162;23384.85005;0
4363;12000; 36 months;7.90%;375.49;< 1 year;MORTGAGE;65000;debt_consolidation;Debt Consolidation Loan;CA;0;16947;0.635;13517.35861;0
4364;5000; 36 months;11.71%;165.38;n/a;MORTGAGE;70116;other;bill consolidation and home repair;MN;0;2791;0.734;5953.69;0
4365;14000; 36 months;9.91%;451.15;10+ years;OWN;74700;small_business;Building Paydown;WI;0;8425;0.144;14228.74059;0
4366;13000; 36 months;15.96%;456.79;< 1 year;MORTGAGE;76800;medical;personal loan to pay medical bills;CA;0;52166;0.97;16444.19939;0
4367;30000; 60 months;14.27%;702.26;10+ years;RENT;57048;debt_consolidation;CONSOLIDATION;PA;0;28285;0.492;38699.89344;0
4368;9000; 36 months;6.62%;276.34;2 years;RENT;34320;;;;;;;;1
4370;15850; 60 months;13.49%;364.63;10+ years;RENT;40000;debt_consolidation;refi;AZ;0;5601;0.471;21877.33005;0
4371;6000; 36 months;6.03%;182.62;10+ years;MORTGAGE;54000;car;redcar;NY;0;9142;0.283;6568.595934;0
4373;8975; 36 months;6.62%;275.57;4 years;MORTGAGE;32500;debt_consolidation;lower my debt;SC;0;10834;0.669;9920.332354;0
4374;8000; 36 months;7.90%;250.33;1 year;RENT;40000;credit_card;PNC Credit Card Repayment Loan;OH;0;6609;0.441;2503.6;1
4376;21000; 60 months;16.77%;519.32;10+ years;MORTGAGE;110256;debt_consolidation;bill pay;NY;0;103774;0.643;24303.37785;0
4377;11000; 36 months;8.90%;349.29;10+ years;MORTGAGE;144000;debt_consolidation;Debt consolidation;NH;0;34625;0.7;12574.24811;0
4378;15000; 36 months;8.90%;476.3;2 years;MORTGAGE;200000;major_purchase;Loan for our 1st investment;CA;0;21645;0.324;17146.72511;0
4379;8000; 36 months;11.71%;264.61;9 years;RENT;50000;other;Personal;GA;3;624;0.78;6453.81;1
4380;11200; 36 months;13.49%;380.03;10+ years;RENT;68000;wedding;Wedding Loan;MA;1;7119;0.593;12326.591;0
4381;3200; 36 months;12.69%;107.35;2 years;RENT;22000;debt_consolidation;Braces and Small Debt;AZ;0;2932;0.386;3841.149482;0
4382;8400; 36 months;12.42%;280.69;10+ years;RENT;50400;debt_consolidation;Debt Consolidation Loan;GA;0;558;0.072;10096.16872;0
4383;2400; 36 months;19.91%;89.09;10+ years;MORTGAGE;150000;home_improvement;Home Improvement Loan;NC;0;39864;0.523;1862.03;1
4385;6000; 36 months;15.96%;210.83;5 years;RENT;98000;debt_consolidation;cashmoney;NJ;0;16547;0.636;7591.18699;0
4386;9600; 60 months;13.49%;220.85;10+ years;RENT;68000;other;Personal;NJ;0;15726;0.283;9921.21;1
4387;13000; 36 months;12.42%;434.4;< 1 year;MORTGAGE;90000;debt_consolidation;Debt Consolidation Loan;CA;0;7272;0.194;15611.81775;0
4388;5150; 60 months;10.65%;111.08;4 years;OWN;50400;car;My car loan;MN;0;15902;0.546;5845.119699;0
4390;7500; 36 months;7.51%;233.34;1 year;OWN;90000;credit_card;Refinance Credit cards;NY;0;9193;0.339;8423.689999;0
4391;15850; 60 months;13.49%;364.63;6 years;MORTGAGE;38397;medical;Medical;TX;1;7143;0.401;15314.46;1
4393;10000; 36 months;7.90%;312.91;1 year;OWN;35000;debt_consolidation;Consolidate;FL;0;8045;0.447;10962.19165;0
4394;15000; 60 months;20.89%;404.88;5 years;RENT;92000;debt_consolidation;Credit Card Debt Consolidation;CT;0;14895;0.903;14604.03;1
4395;1500; 36 months;16.77%;53.31;10+ years;RENT;60000;other;DEBT CONSOLIDATION;NJ;0;6423;0.945;1919.046289;0
4396;20000; 60 months;22.06%;553.07;5 years;MORTGAGE;79864;debt_consolidation;loan;VA;0;5010;0.911;16384.73;1
4397;21000; 60 months;11.71%;464.07;10+ years;MORTGAGE;65000;debt_consolidation;my loan;WI;0;37313;0.563;26057.85487;0
4399;30000; 60 months;14.27%;702.26;1 year;MORTGAGE;93000;debt_consolidation;Consolidation Loan;KY;0;43209;0.413;38965.35368;0
4400;12000; 36 months;16.29%;423.61;10+ years;MORTGAGE;62208;debt_consolidation;consolln;WI;4;6640;0.91;15003.46022;0
4401;5000; 36 months;6.03%;152.18;2 years;OWN;60000;debt_consolidation;STOPIT;GA;0;3520;0.265;5478.387981;0
4403;11250; 36 months;14.27%;385.98;2 years;RENT;40000;debt_consolidation;Citi/1FB;NY;0;19226;0.665;13595.47165;0
4404;12000; 36 months;7.90%;375.49;n/a;MORTGAGE;60000;other;money;TX;0;7657;0.589;13267.15326;0
4405;7800; 36 months;12.69%;261.65;< 1 year;RENT;45000;debt_consolidation;Debt Consolidation;NY;0;2338;0.668;9180.515774;0
4406;30000; 60 months;12.42%;673.72;6 years;RENT;81996;debt_consolidation;Debt Consolidation;CA;0;4575;0.204;31220.3083;0
4408;14000; 36 months;6.03%;426.1;10+ years;MORTGAGE;94800;credit_card;Credit Card Refi;CA;0;27143;0.183;15337.36982;0
4410;15000; 60 months;17.27%;374.97;5 years;RENT;50000;debt_consolidation;personal;KS;0;12449;0.596;22051.10004;0
4411;24000; 60 months;11.71%;530.36;6 years;RENT;95000;debt_consolidation;CPA consolidating debt in NYC!;NY;0;927;0.206;29077.8516;0
4412;9000; 36 months;7.51%;280;1 year;MORTGAGE;55000;debt_consolidation;Debt Consolidation Loan;AL;0;12753;0.273;10003.00553;0
4415;1925; 36 months;6.03%;58.59;3 years;OWN;30000;debt_consolidation;refinance;CO;0;11954;0.255;2109.177025;0
4416;35000; 60 months;19.91%;925.54;10+ years;MORTGAGE;135000;debt_consolidation;Debt Consolidation;KY;0;56470;0.731;55422.52986;0
4417;6625; 60 months;14.27%;155.09;6 years;MORTGAGE;25995;debt_consolidation;DEBT CONSOLIDATION;MO;0;9646;0.72;9321.439451;0
4419;21600; 60 months;13.49%;496.91;1 year;MORTGAGE;60000;debt_consolidation;Consolidating;FL;0;5434;0.279;29708.63997;0
4420;4200; 36 months;11.71%;138.92;6 years;MORTGAGE;107004;other;Marketing Expenses;CT;1;15720;0.918;4866.285513;0
4421;12850; 60 months;22.74%;360.34;3 years;RENT;60000;other;Other Loan;CA;0;686;0.152;5343.35;1
4422;4800; 36 months;7.51%;149.34;2 years;MORTGAGE;36000;credit_card;Financial Freedom;CO;0;10913;0.631;5375.92;0
4423;4200; 36 months;9.91%;135.35;3 years;RENT;30000;car;Bussiness;NV;1;279;0.018;4872.382478;0
4424;5000; 36 months;6.03%;152.18;10+ years;MORTGAGE;148350;medical;Debt Consolidation;UT;0;116794;0.475;5478.387981;0
4425;16000; 36 months;14.65%;551.91;7 years;MORTGAGE;56033;credit_card;1 EZ Payment;NJ;0;32078;0.493;19868.62;0
4426;12800; 60 months;12.42%;287.46;< 1 year;MORTGAGE;98300;other;Home Improvement/Debt Consolidation;GA;0;18393;0.433;17247.02549;0
4427;19850; 36 months;9.91%;639.67;10+ years;RENT;53313;debt_consolidation;Leave BofA Debt Consolidation;CA;0;17856;0.567;23027.92146;0
4429;15000; 60 months;11.71%;331.48;6 years;MORTGAGE;45000;major_purchase;cabin;WV;0;22486;0.896;18528.9752;0
4430;8000; 36 months;12.69%;268.36;7 years;RENT;160000;other;Pre-Consulting Travel;IL;0;7841;0.862;9660.901021;0
4431;15000; 36 months;7.90%;469.36;7 years;MORTGAGE;60000;debt_consolidation;Consolidate debt;CA;0;14322;0.628;16878.37605;0
4432;3000; 36 months;13.49%;101.8;1 year;RENT;30000;credit_card;credit card refinancing;NY;0;10755;0.685;3664.418852;0
4434;4000; 36 months;12.69%;134.18;2 years;RENT;115000;major_purchase;Loan to buy computer equipment;CA;0;5304;0.257;4161.951845;0
4435;34000; 60 months;12.42%;763.55;4 years;OWN;85800;debt_consolidation;Bank Of America/SECU ;NC;0;35343;0.449;21748.13;1
4436;20000; 60 months;19.91%;528.88;10+ years;RENT;175000;credit_card;credit card loan;CA;1;19099;0.663;22554.09339;0
4437;28000; 36 months;7.90%;876.13;10+ years;MORTGAGE;320000;home_improvement;Bathrooms;CA;0;36848;0.388;31382.20624;0
4438;14000; 60 months;17.27%;349.98;10+ years;RENT;77000;debt_consolidation;BACK ON TRACK;OH;0;13825;0.522;20998.03003;0
4439;12000; 60 months;14.27%;280.91;n/a;MORTGAGE;80000;;;;;;;;0
4440;8000; 36 months;18.64%;291.8;10+ years;MORTGAGE;114000;;;;;;;;0
4441;10000; 36 months;14.65%;344.95;4 years;RENT;43000;wedding;Hoping to finance beautiful wedding;IL;0;4816;0.388;11187.71807;0
4442;12000; 60 months;19.03%;311.49;10+ years;RENT;140000;medical;Medical Loan;GA;1;49936;0.977;18688.87996;0
4443;16000; 60 months;11.71%;353.58;2 years;RENT;48000;credit_card;Credit Card Refi;WI;0;17034;0.796;19282.52028;0
4444;17000; 36 months;6.03%;517.41;10+ years;MORTGAGE;110000;debt_consolidation;Get outta debt!;MA;0;2498;0.167;17419.833;0
4446;2000; 36 months;15.27%;69.6;4 years;RENT;62000;debt_consolidation;Payoff Subprime payday  loans;NJ;0;256;0.427;2467.7615;0
4449;4500; 36 months;9.91%;145.02;4 years;RENT;39000;debt_consolidation;Debt repayment;NJ;0;7298;0.45;5208.626719;0
4451;4200; 36 months;13.49%;142.51;5 years;MORTGAGE;43200;other;basic repairs;PA;0;6524;0.522;5130.267142;0
4452;12000; 36 months;9.91%;386.7;5 years;RENT;58000;debt_consolidation;Debt Consolidation;CO;0;1525;0.056;13586.26116;0
4453;18000; 60 months;18.25%;459.54;10+ years;MORTGAGE;78000;credit_card;Credit Card;WV;1;7747;0.833;21088.73296;0
4454;35000; 60 months;22.06%;967.86;10+ years;RENT;120000;debt_consolidation;Debt Consolidation;PA;0;67761;0.811;40040.02;1
4455;10000; 36 months;16.29%;353.01;10+ years;MORTGAGE;53000;debt_consolidation;DEBT CONSOL;TX;1;9496;0.613;12708.07204;0
4456;3000; 36 months;6.03%;91.31;2 years;RENT;30000;other;Motorcycle Loan;CA;0;12600;0.331;3257.856414;0
4460;12000; 36 months;6.62%;368.45;10+ years;MORTGAGE;53000;debt_consolidation;debtrelief;NC;0;11742;0.384;6263.65;1
4461;4800; 36 months;14.65%;165.58;8 years;MORTGAGE;46525;debt_consolidation;My Help Loan;NV;0;7242;0.439;4086.17;1
4462;2400; 36 months;8.90%;76.21;5 years;RENT;82500;other;Other;CA;0;21826;0.573;2631.278911;0
4464;32250; 60 months;19.42%;844.06;3 years;MORTGAGE;64480;debt_consolidation;Debt Consolidation;GA;1;17264;0.725;35301.57938;0
4467;15000; 36 months;12.69%;503.18;n/a;MORTGAGE;42655.8;debt_consolidation;Bill Payments;CT;0;7475;0.712;4507.52;1
4468;4800; 36 months;6.62%;147.38;2 years;MORTGAGE;65000;debt_consolidation;Debt consolidation 2011;TX;0;4913;0.253;5253.526844;0
4471;5000; 60 months;14.27%;117.05;2 years;RENT;36000;major_purchase;Major Purchase;NC;0;11569;0.371;4396.71;1
4472;20800; 60 months;12.69%;469.97;1 year;MORTGAGE;78500;debt_consolidation;Full Consolidation;GA;0;13197;0.498;25583.6214;0
4473;4200; 36 months;7.90%;131.42;9 years;RENT;42000;debt_consolidation;PERSONAL;OH;0;1472;0.14;4731.082228;0
4474;7200; 36 months;8.90%;228.63;4 years;MORTGAGE;62400;debt_consolidation;Debt Consolidation;PA;0;5879;0.625;8035.569008;0
4475;4200; 36 months;8.90%;133.37;4 years;RENT;47500;debt_consolidation;medical bills;CT;0;1739;0.123;4726.956549;0
4476;18200; 36 months;7.90%;569.49;5 years;MORTGAGE;80000;credit_card;Refinance;NV;0;9207;0.292;18976.0723;0
4478;22000; 36 months;12.69%;737.99;4 years;MORTGAGE;115000;debt_consolidation;Consolidation of Credit Cards;NC;0;21054;0.907;26567.47779;0
4479;20000; 36 months;15.27%;695.96;10+ years;MORTGAGE;84000;debt_consolidation;Debt Consolidation Loan;TX;0;19369;0.784;20746.57578;0
4484;2500; 60 months;15.96%;60.75;6 years;RENT;40296;other;pesonal fund;CA;0;4709;0.76;2753.743999;0
4485;25000; 60 months;10.65%;539.21;10+ years;MORTGAGE;116000;small_business;Home Sweet Home Loan;NY;0;34006;0.435;31722.29;0
4486;6000; 36 months;11.71%;198.46;2 years;RENT;37200;other;personal loan;MI;0;10426;0.437;7076.883585;0
4488;11625; 60 months;10.65%;250.74;5 years;MORTGAGE;66000;small_business;Small Business Loan;NY;0;2421;0.1;5016.94;1
4490;16000; 36 months;8.90%;508.06;7 years;RENT;36000;credit_card;Credit Card Payoff;NY;0;6939;0.637;18289.80617;0
4491;6000; 36 months;6.03%;182.62;10+ years;MORTGAGE;96000;car;plymouth coupe;TX;0;13726;0.32;6493.047509;0
4493;12000; 36 months;6.03%;365.23;4 years;RENT;85000;credit_card;Say Goodbye to Credit Card Debt;PA;0;29650;0.319;13129.97071;0
4494;14000; 60 months;16.77%;346.21;3 years;RENT;99000;debt_consolidation;Debt Consolidation;CA;0;12318;0.919;19579.42105;0
4496;6000; 36 months;6.62%;184.23;10+ years;MORTGAGE;60000;other;Shop Equipment;FL;0;8213;0.167;6631.958805;0
4499;13250; 36 months;11.71%;438.26;3 years;RENT;40000;debt_consolidation;October Loan;IL;0;15520;0.768;14403.7171;0
4500;11400; 36 months;6.62%;350.03;5 years;MORTGAGE;90000;debt_consolidation;One Bill Debt Consolidation - Thank You;NV;0;9343;0.388;12516.10609;0
4503;5450; 36 months;15.96%;191.5;10+ years;RENT;43000;;;;;;;;1
4504;35000; 60 months;12.69%;790.82;10+ years;RENT;120996;debt_consolidation;Debt Consolidation Loan;CA;0;9854;0.224;37337.15999;0
4506;2400; 36 months;12.69%;80.51;10+ years;MORTGAGE;72000;other;home improvement;NJ;0;21020;0.964;2898.255236;0
4507;20000; 36 months;13.49%;678.61;3 years;RENT;175000;;;;;;;;0
4509;10000; 36 months;10.65%;325.74;3 years;RENT;100000;debt_consolidation;Debt Consolidation;FL;0;5129;0.221;11732.07;0
4510;7500; 36 months;6.03%;228.27;9 years;MORTGAGE;48000;major_purchase;hot tub;MO;0;0; -   ;8217.581971;0
4511;12650; 60 months;21.28%;344.23;< 1 year;MORTGAGE;135696;debt_consolidation;Personal Loan;CA;0;45843;0.968;19191.14376;0
4514;35000; 36 months;17.27%;1252.56;10+ years;MORTGAGE;87000;other;Pay of House;MD;0;0; -   ;45091.86294;0
4515;10000; 36 months;11.71%;330.76;10+ years;MORTGAGE;173467;debt_consolidation;Cut 'em up!;GA;0;64568;0.78;11897.78903;0
4517;30000; 60 months;19.42%;785.17;8 years;MORTGAGE;98000;credit_card;Credit consolidation;AZ;1;11087;0.403;41154.53212;0
4519;18000; 60 months;19.03%;467.23;10+ years;RENT;65000;debt_consolidation;my debt consolidation;WI;0;63462;0.454;8467.23;1
4520;10000; 36 months;7.90%;312.91;9 years;RENT;66000;credit_card;Pay off Chase;CA;0;2525;0.149;11264.45805;0
4521;27000; 60 months;10.65%;582.35;9 years;MORTGAGE;61900;debt_consolidation;debt consolidation;NC;0;39000;0.633;34940.49997;0
4522;4200; 36 months;9.91%;135.35;4 years;RENT;42000;other;Car Repair;FL;1;2603;0.262;2707;1
4523;10000; 36 months;7.90%;312.91;2 years;RENT;57000;debt_consolidation;LendingClub Loan;MN;0;18364;0.616;11262.41351;0
4524;14000; 60 months;19.91%;370.22;n/a;RENT;51713;debt_consolidation;Debt Consolidation;CA;0;12015;0.691;4421.85;1
4525;2500; 36 months;8.90%;79.39;2 years;RENT;31000;other;Oct-11;MO;0;5883;0.39;2856.008663;0
4529;12000; 60 months;11.71%;265.18;3 years;MORTGAGE;59800;debt_consolidation;2011 Loan;PA;0;6001;0.242;15589.87998;0
4530;4000; 36 months;7.90%;125.17;7 years;MORTGAGE;57886;debt_consolidation;Consolidations;CA;0;1084;0.137;4268.858467;0
4531;7500; 36 months;12.69%;251.59;3 years;RENT;125000;car;Auto Loan;NJ;0;29163;0.938;9057.075866;0
4532;35000; 36 months;18.25%;1269.73;10+ years;MORTGAGE;96000;debt_consolidation;Pay off 403b Loan;CA;0;24992;0.454;36544.84679;0
4533;12000; 60 months;14.27%;280.91;10+ years;RENT;85000;medical;Medical Expenses;NY;0;43129;0.82;280.91;1
4534;16500; 60 months;11.71%;364.62;6 years;RENT;38400;debt_consolidation;Debt Consolidation;MT;0;4763;0.333;19777.36256;0
4535;8000; 36 months;12.69%;268.36;6 years;OWN;95000;debt_consolidation;Get me out of Debt;AL;1;1442;0.335;8882.314295;0
4536;25000; 60 months;21.67%;685.8;10+ years;MORTGAGE;60000;debt_consolidation;Debts;GA;0;10394;0.881;40358.99;0
4537;15000; 36 months;6.03%;456.54;2 years;MORTGAGE;85000;home_improvement;Home Improvement Loan;VA;0;3961;0.084;15617.26024;0
4538;10000; 36 months;11.71%;330.76;5 years;MORTGAGE;98000;major_purchase;Landcruiser Restoration;FL;0;8791;0.405;10657.16068;0
4539;35000; 60 months;20.89%;944.71;10+ years;OWN;77160;debt_consolidation;Debt Consolidation Loan;TX;0;12582;0.332;55836.72979;1
4540;2500; 36 months;16.77%;88.85;2 years;RENT;28200;moving;Deposit Loan;CT;0;2983;0.962;3133.855914;0
4542;9000; 36 months;7.51%;280;2 years;RENT;115000;moving;Moving from apartment to townhouse;NY;0;832;0.02;10079.89134;0
4543;17500; 60 months;19.03%;454.25;6 years;RENT;35004;debt_consolidation;debt condsodation;NY;0;4199;0.494;25935.86995;0
4544;5000; 36 months;7.90%;156.46;n/a;MORTGAGE;86400;credit_card;Credit Card Loan;CA;0;74666;0.818;5632.206655;0
4545;2700; 36 months;7.90%;84.49;3 years;MORTGAGE;88000;renewable_energy;personal;PA;0;14552;0.712;1709.61;1
4546;6000; 36 months;13.49%;203.59;10+ years;MORTGAGE;96000;wedding;Wedding Loan;NM;4;3040;0.075;7159.612032;0
4549;12000; 36 months;6.62%;368.45;4 years;RENT;90000;debt_consolidation;Debt Consolidation / Medical Bill Payoff;FL;0;16793;0.464;13263.95464;0
4551;23100; 60 months;15.96%;561.26;9 years;MORTGAGE;100000;;;;;;;;0
4552;1200; 36 months;12.69%;40.26;< 1 year;RENT;28000;debt_consolidation;Credit card;NY;1;1995;0.512;1249.001932;0
4553;14000; 36 months;10.65%;456.03;2 years;MORTGAGE;75000;other;settlement;TX;0;11041;0.02;14910.08541;0
4555;21000; 36 months;11.71%;694.6;3 years;MORTGAGE;125000;debt_consolidation;Debt Consolidation Loan;NY;0;14166;0.774;23417.3201;0
4556;16000; 60 months;18.25%;408.48;10+ years;MORTGAGE;74000;debt_consolidation;Debt Consolidation;MA;0;34836;0.929;17423.80586;0
4558;5150; 36 months;7.90%;161.15;7 years;RENT;68000;debt_consolidation;Debt Consolidation 2011;AR;0;0; -   ;5801.189857;0
4559;14000; 60 months;17.27%;349.98;9 years;MORTGAGE;72000;debt_consolidation;Debt Consolidation;GA;0;9218;0.357;14793.06399;0
4560;3500; 36 months;6.62%;107.47;3 years;RENT;36000;other;Personal;CA;0;368;0.017;3737.373359;0
4562;3000; 36 months;14.27%;102.93;1 year;MORTGAGE;120000;home_improvement;Home improvement loan;AZ;0;14135;0.542;3672.26104;0
4563;30000; 36 months;17.27%;1073.62;4 years;MORTGAGE;75000;;;;;;;;1
4564;6000; 36 months;10.65%;195.44;6 years;RENT;26400;debt_consolidation;consolidation;FL;0;836;0.119;6553.198641;0
4565;14000; 60 months;7.90%;283.2;7 years;MORTGAGE;53000;debt_consolidation;Credit Card Pay Off;CT;0;989;0.063;16992.00001;0
4566;9000; 36 months;12.69%;301.91;2 years;MORTGAGE;60000;credit_card;Refinance;FL;0;26959;0.861;10700.43544;0
4567;13700; 36 months;6.03%;416.97;10+ years;MORTGAGE;50000;credit_card;Save Money;HI;0;14965;0.265;14998.32854;0
4568;28000; 36 months;7.90%;876.13;3 years;RENT;96000;debt_consolidation;Debt Consolidation into one Loan;NY;0;17801;0.165;31104.52099;0
4570;35000; 60 months;11.71%;773.44;6 years;MORTGAGE;75000;debt_consolidation;credit card debit consolidation ;VA;0;55145;0.434;41233.97922;0
4571;12000; 60 months;12.69%;271.14;10+ years;MORTGAGE;63500;debt_consolidation;Debt Cons. Loan 2011;FL;0;13153;0.315;271.14;1
4572;6000; 36 months;6.03%;182.62;< 1 year;OWN;21600;car;Personal;MI;0;0; -   ;6574.052162;0
4573;15000; 60 months;19.91%;396.66;10+ years;OWN;86000;credit_card;credit;NY;0;29710;0.861;3476.83;1
4574;21750; 60 months;12.42%;488.45;< 1 year;OWN;43500;debt_consolidation;Debt Consolidation;AL;0;19048;0.474;11017.25;1
4575;24000; 36 months;14.27%;823.42;2 years;RENT;206000;;;;;;;;0
4576;11200; 36 months;14.27%;384.26;4 years;RENT;46000;debt_consolidation;Debt Consolidation Loan;AZ;0;14417;0.641;13441.41824;0
